gen,best_fit,best_T,best_m,mean_T,stddev_T,mean_m,stddev_m,elapsed_s
4283,5.85951010,1.0000,4097,4.6965,8.9324,4005.1250,227.8566,218.31
4284,5.85951010,1.0000,4097,3.7826,6.7597,4028.0750,175.1773,218.36
4285,5.85951010,1.0000,4097,3.3845,5.9283,4051.8500,147.0152,218.41
4286,5.85951010,1.0000,4097,4.2128,8.2631,4022.0000,225.2668,218.46
4287,5.85951010,1.0000,4097,6.4793,12.2410,3967.2500,292.9034,218.51
4288,5.85951010,1.0000,4097,4.4497,9.0199,4015.7000,230.9453,218.56
4289,5.85951010,1.0000,4097,2.1952,3.8268,4075.6250,87.3386,218.61
4290,5.85951010,1.0000,4097,8.3233,15.6866,3933.2750,376.9914,218.66
4291,5.85951010,1.0000,4097,3.2548,6.9352,4047.9500,175.3429,218.71
4292,5.85951010,1.0000,4097,6.7128,10.5948,3971.4500,268.7517,218.76
4293,5.85951010,1.0000,4097,8.5419,15.2322,3915.0500,369.7392,218.81
4294,5.85951010,1.0000,4097,5.2183,12.2361,4005.5750,289.1843,218.86
4295,5.85951010,1.0000,4097,5.0322,10.8111,4002.1250,268.8130,218.91
4296,5.85951010,1.0000,4097,4.8447,11.1348,4001.4500,283.5742,218.95
4297,5.85951010,1.0000,4097,6.3458,13.0160,3977.8250,307.3280,219.00
4298,5.85951010,1.0000,4097,6.7738,13.2871,3971.3750,311.3562,219.05
4299,5.85951010,1.0000,4097,6.9411,12.8151,3944.9750,326.8626,219.10
4300,5.85951010,1.0000,4097,4.6858,8.7167,4015.6250,226.5687,219.15
4301,5.85951010,1.0000,4097,6.4850,11.5096,3964.2500,294.8191,219.20
4302,5.85951010,1.0000,4097,4.9195,8.5097,3999.6500,227.1962,219.25
4303,5.85951010,1.0000,4097,4.3392,8.2018,4010.9000,221.5721,219.30
4304,5.85951010,1.0000,4097,4.9090,10.1706,4000.3250,263.6695,219.35
4305,5.85951010,1.0000,4097,4.9332,8.2258,4001.9750,223.0257,219.40
4306,5.85981941,1.0000,4097,7.8381,14.1457,3936.9500,348.4901,219.45
4307,5.85981941,1.0000,4097,5.2981,10.0965,4001.0000,242.8305,219.50
4308,5.85981941,1.0000,4097,5.5744,13.8023,4006.9250,290.3742,219.54
4309,5.85981941,1.0000,4097,5.3340,11.3672,3988.9250,281.4013,219.59
4310,5.85981941,1.0000,4097,6.1196,12.9108,3972.1250,308.2693,219.64
4311,5.85981941,1.0000,4097,5.1012,9.1088,3992.0000,243.8273,219.69
4312,5.85981941,1.0000,4097,3.5512,6.0744,4038.8750,160.8441,219.74
4313,5.85992723,1.0000,4097,4.7238,9.1333,4007.2250,243.2428,219.79
4314,5.85992723,1.0000,4097,4.2706,10.1010,4015.3250,242.9625,219.84
4315,5.85992723,1.0000,4097,4.4909,10.8774,4019.0000,262.1140,219.89
4316,5.85992723,1.0000,4097,2.4752,5.1984,4068.5000,132.9274,219.94
4317,5.85992723,1.0000,4097,5.6535,11.3227,3980.5250,292.8858,219.98
4318,5.85992723,1.0000,4097,4.4942,8.7210,4009.9250,227.1017,220.03
4319,5.86032729,1.0000,4097,4.1747,7.2423,4020.1250,191.2082,220.08
4320,5.86032729,1.0000,4097,6.4203,11.8915,3964.7000,304.6114,220.14
4321,5.86032729,1.0000,4097,4.0094,7.6124,4030.3250,195.6514,220.18
4322,5.86032729,1.0000,4097,7.8109,13.2464,3933.4250,334.1332,220.23
4323,5.86032729,1.0000,4097,4.6584,11.8145,4022.0750,270.2203,220.28
4324,5.86422153,1.0000,4097,4.6693,9.1825,4002.8000,239.8113,220.33
4325,5.86422153,1.0000,4097,8.2610,12.2714,3919.4750,304.7474,220.38
4326,5.86422153,1.0000,4097,6.9006,13.0513,3966.5000,321.4168,220.43
4327,5.86422153,1.0000,4097,3.6214,6.3642,4035.2750,169.4879,220.48
4328,5.86422153,1.0000,4097,6.3930,13.7653,3963.0500,333.4717,220.53
4329,5.86422153,1.0000,4097,9.0766,15.0465,3915.7250,365.5066,220.58
4330,5.86422153,1.0000,4097,4.5940,9.0976,4006.9250,239.9695,220.63
4331,5.86422153,1.0000,4097,5.2702,10.8072,3987.8000,282.0022,220.68
4332,5.86422153,1.0000,4097,5.8944,10.5709,3979.3250,268.5448,220.73
4333,5.86422153,1.0000,4097,2.3469,4.9523,4065.4250,137.6359,220.78
4334,5.86422153,1.0000,4097,4.9256,9.8545,4006.3250,252.5383,220.83
4335,5.86422153,1.0000,4097,4.1747,9.0642,4023.2750,221.9157,220.88
4336,5.86422153,1.0000,4097,10.8226,18.5164,3876.8750,420.8834,220.93
4337,5.86422153,1.0000,4097,4.6181,8.3665,4017.8000,212.1700,220.98
4338,5.86422153,1.0000,4097,9.2800,15.8784,3911.0000,375.6828,221.03
4339,5.86422153,1.0000,4097,7.1253,14.4047,3957.5000,345.2223,221.08
4340,5.86422153,1.0000,4097,6.1574,10.8963,3971.6000,283.8531,221.13
4341,5.86422153,1.0000,4097,4.4329,9.9470,4025.1500,246.3637,221.19
4342,5.86422153,1.0000,4097,3.7375,7.0102,4032.4250,182.2312,221.24
4343,5.86422153,1.0000,4097,3.2681,7.1877,4041.4250,186.8183,221.29
4344,5.86422153,1.0000,4097,5.1670,10.7849,3997.2500,274.4932,221.34
4345,5.86422153,1.0000,4097,3.5055,8.8517,4037.0750,220.7412,221.39
4346,5.86422153,1.0000,4097,5.6232,10.4802,3985.7750,269.6593,221.44
4347,5.86422153,1.0000,4097,4.0110,6.8512,4033.4750,175.5819,221.49
4348,5.86422153,1.0000,4097,4.9484,9.3096,3994.5500,247.3686,221.54
4349,5.86422153,1.0000,4097,3.0235,4.8548,4060.0250,114.1723,221.59
4350,5.86422153,1.0000,4097,9.4206,14.9122,3903.2000,364.7831,221.64
4351,5.86422153,1.0000,4097,7.4794,14.6225,3945.4250,337.0464,221.69
4352,5.86422153,1.0000,4097,3.2764,6.5349,4055.1500,166.7336,221.74
4353,5.86422153,1.0000,4097,7.4150,16.2320,3951.8750,354.2832,221.79
4354,5.86422153,1.0000,4097,4.2745,8.9178,4022.6000,229.2746,221.84
4355,5.86422153,1.0000,4097,6.3729,12.4509,3983.3750,295.2213,221.89
4356,5.86422153,1.0000,4097,4.5857,8.2653,4020.2000,212.1499,221.94
4357,5.86422153,1.0000,4097,5.0932,9.4836,3989.9750,252.2574,221.99
4358,5.86422153,1.0000,4097,6.5382,10.7754,3957.5000,287.1785,222.04
4359,5.86422153,1.0000,4097,3.8782,7.4429,4026.4250,201.1678,222.10
4360,5.86422153,1.0000,4097,2.9689,5.2059,4054.0250,127.3471,222.15
4361,5.86422153,1.0000,4097,4.0025,7.0904,4027.5500,193.0175,222.19
4362,5.86422153,1.0000,4097,5.6019,10.2831,3994.5500,267.0502,222.24
4363,5.86422153,1.0000,4097,3.5767,8.4267,4033.4750,212.2825,222.29
4364,5.86422153,1.0000,4097,5.4735,10.3322,3995.7500,264.9781,222.34
4365,5.86422153,1.0000,4097,6.8084,13.9791,3960.6500,336.1673,222.38
4366,5.86422153,1.0000,4097,4.5197,9.4191,4026.3500,229.4058,222.43
4367,5.86422153,1.0000,4097,9.1245,16.1512,3909.5000,373.5283,222.48
4368,5.86422153,1.0000,4097,3.0431,6.2232,4050.5750,165.5418,222.53
4369,5.86422153,1.0000,4097,5.5853,10.9252,3982.8500,282.5930,222.58
4370,5.86422153,1.0000,4097,6.3567,13.6421,3967.5500,329.2495,222.63
4371,5.86422153,1.0000,4097,6.6235,12.6689,3963.5000,306.6904,222.68
4372,5.86422153,1.0000,4097,5.7171,9.0941,3988.6250,235.0880,222.73
4373,5.86422153,1.0000,4097,4.0976,7.5191,4025.5250,190.7100,222.78
4374,5.86422153,1.0000,4097,7.7481,13.9320,3948.8750,325.9446,222.83
4375,5.86422153,1.0000,4097,7.9270,12.3473,3926.6000,318.6412,222.88
4376,5.86422153,1.0000,4097,3.0472,5.7346,4046.3000,156.2173,222.93
4377,5.86422153,1.0000,4097,4.5972,9.8037,4012.4750,246.8089,222.98
4378,5.86422153,1.0000,4097,6.2652,13.0201,3972.2000,315.6784,223.03
4379,5.86422153,1.0000,4097,6.8404,9.9635,3962.8250,271.0861,223.08
4380,5.86422153,1.0000,4097,6.0256,12.6148,3982.1000,301.6173,223.13
4381,5.86422153,1.0000,4097,5.3815,14.8055,4018.9250,297.6655,223.18
4382,5.86424033,1.0000,4097,3.3619,7.0344,4048.1000,183.8283,223.23
4383,5.86424033,1.0000,4097,5.2033,9.4258,3995.8250,249.4784,223.28
4384,5.86424033,1.0000,4097,4.4187,9.8997,4015.6250,242.8038,223.33
4385,5.86424033,1.0000,4097,4.3029,10.3947,4013.3000,265.3015,223.38
4386,5.86424033,1.0000,4097,8.1641,16.5132,3925.1000,387.1245,223.43
4387,5.86424033,1.0000,4097,6.7437,12.7937,3956.8250,313.6349,223.48
4388,5.86424033,1.0000,4097,3.5269,6.1909,4044.9500,159.1196,223.53
4389,5.86424033,1.0000,4097,7.3322,12.8373,3948.2000,315.2376,223.58
4390,5.86424033,1.0000,4097,5.3553,12.0889,3992.3000,284.6768,223.62
4391,5.86424033,1.0000,4097,4.0144,7.3447,4025.2250,190.0925,223.67
4392,5.86424033,1.0000,4097,6.4665,13.3876,3969.9500,329.0390,223.72
4393,5.86424033,1.0000,4097,5.2352,14.6237,4006.8500,318.7851,223.77
4394,5.86424033,1.0000,4097,2.7162,6.1779,4059.5750,163.1735,223.82
4395,5.86424033,1.0000,4097,3.5064,6.4644,4042.0250,173.0540,223.86
4396,5.86424033,1.0000,4097,3.6878,9.4243,4041.7250,221.0899,223.92
4397,5.86424033,1.0000,4097,7.5292,11.7829,3943.7750,307.5244,223.96
4398,5.86424033,1.0000,4097,4.8455,7.9558,4005.4250,216.8328,224.01
4399,5.86424033,1.0000,4097,6.6140,10.6816,3965.0000,276.4293,224.07
4400,5.86424033,1.0000,4097,4.0625,9.5120,4026.9500,242.6790,224.12
4401,5.86424033,1.0000,4097,8.1296,14.7973,3920.6000,366.0198,224.16
4402,5.86424033,1.0000,4097,4.8380,7.3129,4016.2250,193.6248,224.21
4403,5.86424033,1.0000,4097,5.0481,7.7456,3998.4500,203.6219,224.26
4404,5.86424131,1.0000,4097,6.7081,12.6790,3961.7750,319.7657,224.31
4405,5.86500519,1.0000,4097,5.8524,11.4807,3979.3250,287.6369,224.36
4406,5.86500519,1.0000,4097,7.4977,15.0617,3956.9750,339.4453,224.41
4407,5.86500519,1.0000,4097,3.7081,7.5531,4037.3750,191.5650,224.46
4408,5.86500519,1.0000,4097,4.5492,11.0935,4023.6500,257.4430,224.51
4409,5.86500519,1.0000,4097,5.7747,10.3129,3983.0750,259.0613,224.56
4410,5.86500519,1.0000,4097,6.7536,11.8392,3958.1750,289.8689,224.61
4411,5.86500519,1.0000,4097,3.7918,7.6110,4040.9750,190.7377,224.66
4412,5.86500519,1.0000,4097,7.9157,14.3989,3920.6750,365.5340,224.71
4413,5.86500519,1.0000,4097,3.3132,7.3564,4047.1250,186.7397,224.76
4414,5.86500519,1.0000,4097,7.6451,19.9075,3963.7250,386.0202,224.81
4415,5.86500519,1.0000,4097,4.5739,9.0982,4011.8000,239.8273,224.86
4416,5.86500519,1.0000,4097,2.8454,5.1710,4060.1000,134.7484,224.91
4417,5.86500519,1.0000,4097,4.5172,8.6002,4019.9000,207.8907,224.95
4418,5.86500519,1.0000,4097,7.5552,14.3239,3941.3750,328.8075,225.00
4419,5.86500519,1.0000,4097,6.7650,14.6650,3969.8000,332.9782,225.05
4420,5.86500519,1.0000,4097,5.5112,9.8944,3995.6750,251.4078,225.11
4421,5.86500519,1.0000,4097,7.7520,11.6877,3928.6250,303.0662,225.17
4422,5.86500519,1.0000,4097,5.0590,9.7395,3995.9750,254.2430,225.22
4423,5.86500519,1.0000,4097,7.3389,12.5637,3937.6250,314.9394,225.27
4424,5.86500519,1.0000,4097,4.3086,6.7680,4019.0750,179.6891,225.33
4425,5.86500519,1.0000,4097,5.1701,10.6957,4006.7000,244.6268,225.38
4426,5.86500519,1.0000,4097,2.8005,5.4378,4055.6000,141.7102,225.44
4427,5.86500519,1.0000,4097,2.9734,5.6354,4049.6750,150.3603,225.49
4428,5.86500519,1.0000,4097,2.6593,5.6610,4055.9750,155.9674,225.54
4429,5.86500519,1.0000,4097,4.1119,8.4997,4022.2250,228.7069,225.59
4430,5.86500519,1.0000,4097,6.4167,11.5196,3968.0750,293.7868,225.64
4431,5.86500519,1.0000,4097,3.7742,8.4457,4033.8500,213.3609,225.69
4432,5.86500519,1.0000,4097,3.1428,6.1170,4047.8000,156.4750,225.74
4433,5.86500519,1.0000,4097,4.8730,9.1203,4008.6500,237.1556,225.79
4434,5.86500519,1.0000,4097,5.2778,8.9025,3998.0000,230.5291,225.84
4435,5.86500519,1.0000,4097,5.0930,8.9787,4002.4250,231.6012,225.89
4436,5.86500519,1.0000,4097,4.7127,9.5873,4010.1500,236.6209,225.95
4437,5.86500519,1.0000,4097,4.8783,9.7977,4011.0500,246.4711,226.00
4438,5.86500519,1.0000,4097,5.2904,8.8838,3991.4750,234.8761,226.06
4439,5.86500519,1.0000,4097,7.6431,12.5457,3929.5250,320.2540,226.11
4440,5.86500519,1.0000,4097,9.1296,14.5682,3890.6000,368.9605,226.16
4441,5.86501597,1.0000,4097,8.8490,14.5555,3904.1750,361.5921,226.21
4442,5.86513596,1.0000,4097,4.5668,10.4511,4007.4500,255.7362,226.26
4443,5.86513596,1.0000,4097,4.3302,11.4645,4021.5500,243.4085,226.30
4444,5.86513596,1.0000,4097,4.2168,7.7675,4016.0000,216.1801,226.36
4445,5.86513596,1.0000,4097,3.5809,7.5165,4040.6000,195.1133,226.40
4446,5.86513596,1.0000,4097,5.0313,10.0506,4003.1000,261.3861,226.45
4447,5.86513596,1.0000,4097,3.9987,9.3943,4017.5750,246.2359,226.50
4448,5.86513596,1.0000,4097,6.1542,12.0400,3976.5500,300.8572,226.55
4449,5.86513596,1.0000,4097,3.7454,7.0235,4034.3000,190.6863,226.60
4450,5.86513596,1.0000,4097,5.7027,11.6858,3979.9250,299.1968,226.64
4451,5.86531748,1.0000,4097,3.9937,7.7261,4033.3250,193.4924,226.69
4452,5.86531748,1.0000,4097,4.1374,8.5492,4020.7250,225.6599,226.74
4453,5.86534789,1.0000,4097,4.3746,8.3427,4025.0750,211.3813,226.79
4454,5.86534789,1.0000,4097,5.0777,9.7451,4008.6500,239.9709,226.84
4455,5.86534789,1.0000,4097,7.5533,14.5351,3945.4250,349.6204,226.89
4456,5.86534789,1.0000,4097,4.4452,7.7243,4027.1750,193.6848,226.94
4457,5.86534789,1.0000,4097,5.3623,9.8887,3986.2250,257.0506,226.99
4458,5.86534789,1.0000,4097,6.8325,11.7072,3971.2250,298.6826,227.03
4459,5.86534789,1.0000,4097,4.6276,8.0207,4024.3250,211.9129,227.08
4460,5.86534789,1.0000,4097,4.7196,9.1483,4022.5250,234.3708,227.13
4461,5.86534789,1.0000,4097,3.4165,7.9592,4044.5750,185.6646,227.18
4462,5.86551021,1.0000,4097,6.3187,10.0887,3963.5000,270.3173,227.24
4463,5.86551021,1.0000,4097,6.7411,12.7099,3957.9500,309.4661,227.29
4464,5.86551021,1.0000,4097,4.6265,9.6041,4013.7500,246.6127,227.34
4465,5.86551021,1.0000,4097,6.4014,13.7739,3969.5750,318.6121,227.38
4466,5.86551021,1.0000,4097,7.3234,13.4170,3947.0750,329.3786,227.43
4467,5.86551021,1.0000,4097,4.7652,8.6566,4015.1000,223.7588,227.48
4468,5.86551021,1.0000,4097,4.0429,9.0800,4027.5500,221.4658,227.53
4469,5.86551021,1.0000,4097,3.8483,6.5674,4044.0500,159.4713,227.58
4470,5.86551021,1.0000,4097,4.0632,7.1370,4028.5250,191.5023,227.63
4471,5.86551021,1.0000,4097,7.3196,11.4628,3949.2500,295.0411,227.68
4472,5.86551021,1.0000,4097,8.8257,16.4697,3912.6500,389.2660,227.73
4473,5.86551021,1.0000,4097,6.8069,9.8665,3963.6500,267.9866,227.78
4474,5.86551021,1.0000,4097,5.1020,10.7846,4003.9250,269.4064,227.83
4475,5.86612162,1.0000,4097,7.6624,12.3342,3927.2750,316.7486,227.88
4476,5.86612162,1.0000,4097,4.7975,9.3265,4011.2750,244.0670,227.93
4477,5.86612162,1.0000,4097,4.8296,8.9742,4003.9250,233.0360,227.98
4478,5.86612162,1.0000,4097,2.7252,5.7118,4057.1750,151.1476,228.03
4479,5.86612162,1.0000,4097,4.6765,12.8857,4009.5500,281.9813,228.08
4480,5.86612162,1.0000,4097,4.7299,9.3139,4002.6500,243.2471,228.13
4481,5.86612162,1.0000,4097,3.5092,8.8942,4033.1000,230.0065,228.18
4482,5.86612162,1.0000,4097,6.3932,12.9047,3978.5750,298.4254,228.23
4483,5.86631536,1.0000,4097,6.9659,11.7207,3956.1500,303.5616,228.28
4484,5.86631536,1.0000,4097,5.4299,12.6371,3999.9500,285.1772,228.33
4485,5.86631536,1.0000,4097,5.2446,13.3535,4003.2500,306.5515,228.38
4486,5.86631536,1.0000,4097,3.1333,8.3475,4045.4750,211.4616,228.43
4487,5.86631536,1.0000,4097,2.1328,4.3831,4075.3250,114.9092,228.48
4488,5.86631536,1.0000,4097,5.9826,9.9711,3971.4500,267.1976,228.53
4489,5.86631536,1.0000,4097,6.4339,9.3025,3960.0500,247.0902,228.58
4490,5.86631536,1.0000,4097,4.7223,7.4016,4015.7750,196.9682,228.63
4491,5.86631536,1.0000,4097,4.1656,7.4152,4025.3750,195.5786,228.68
4492,5.86631536,1.0000,4097,6.8296,12.1802,3953.5250,319.6485,228.73
4493,5.86631536,1.0000,4097,7.0841,13.3011,3966.1250,305.8188,228.78
4494,5.86631536,1.0000,4097,3.7994,9.2479,4031.1500,237.0825,228.83
4495,5.86631536,1.0000,4097,8.1070,13.7827,3918.4250,352.0344,228.89
4496,5.86631536,1.0000,4097,4.1750,7.1302,4021.5500,187.2389,228.94
4497,5.86641130,1.0000,4097,5.2365,8.8998,3997.4750,232.0979,229.00
4498,5.86641130,1.0000,4097,3.2343,6.3855,4042.7000,172.1367,229.05
4499,5.86641130,1.0000,4097,5.0749,11.9656,4008.6500,278.2287,229.09
4500,5.86641130,1.0000,4097,4.7271,10.6970,4006.6250,267.8827,229.14
4501,5.86641130,1.0000,4097,8.4329,15.0880,3930.2750,348.0665,229.19
4502,5.86641130,1.0000,4097,5.5155,11.4194,3994.4000,286.2629,229.24
4503,5.86641130,1.0000,4097,2.3678,6.6159,4064.7500,166.1385,229.29
4504,5.86641130,1.0000,4097,3.1119,5.8357,4045.7000,151.0758,229.34
4505,5.86641130,1.0000,4097,3.3015,6.2757,4040.6750,164.3873,229.39
4506,5.86641130,1.0000,4097,4.8268,8.5610,4008.4250,224.0901,229.44
4507,5.86740716,1.0000,4097,3.3567,6.5709,4036.6250,183.1109,229.49
4508,5.86740716,1.0000,4097,4.0800,8.4249,4030.4000,218.2025,229.54
4509,5.86740716,1.0000,4097,5.4802,9.4937,3995.5250,247.7734,229.59
4510,5.86740716,1.0000,4097,9.8817,18.1835,3894.6500,405.9655,229.64
4511,5.86740716,1.0000,4097,3.5193,7.0306,4034.9750,188.9552,229.69
4512,5.86740716,1.0000,4097,4.5224,10.6237,4012.6250,261.4283,229.74
4513,5.86740716,1.0000,4097,3.5617,6.9018,4030.1750,181.9296,229.79
4514,5.86740716,1.0000,4097,7.9312,17.4791,3950.0000,385.7293,229.84
4515,5.86740716,1.0000,4097,5.6734,9.7214,3993.9500,235.2195,229.89
4516,5.86740716,1.0000,4097,5.6728,10.8889,3985.8500,281.2474,229.94
4517,5.86740716,1.0000,4097,8.8929,15.5924,3908.2250,366.0531,229.99
4518,5.86740716,1.0000,4097,4.7273,8.6744,4009.9250,229.6416,230.04
4519,5.86740716,1.0000,4097,5.2691,8.8049,3989.6000,238.3190,230.09
4520,5.86740716,1.0000,4097,4.9900,11.7933,4013.0000,268.3734,230.15
4521,5.86740716,1.0000,4097,7.5800,15.9190,3947.8250,364.1418,230.20
4522,5.86740716,1.0000,4097,7.4799,15.4501,3948.5750,349.3699,230.25
4523,5.86740716,1.0000,4097,6.2315,10.9292,3966.7250,288.0687,230.30
4524,5.86740716,1.0000,4097,6.6038,11.5305,3970.7750,286.7405,230.35
4525,5.86740716,1.0000,4097,5.3861,10.3498,3985.9250,270.4525,230.40
4526,5.86740716,1.0000,4097,2.5923,4.8817,4071.4250,120.8836,230.45
4527,5.86740716,1.0000,4097,8.9543,13.8379,3894.7250,348.8123,230.50
4528,5.86760821,1.0000,4097,6.2080,12.8794,3973.8500,302.7139,230.55
4529,5.86760821,1.0000,4097,4.1377,9.2557,4028.3750,233.6364,230.60
4530,5.86760821,1.0000,4097,4.8277,8.1918,3998.2250,221.1667,230.65
4531,5.86760821,1.0000,4097,4.6466,10.4396,4012.0250,263.1262,230.70
4532,5.86760821,1.0000,4097,2.0937,3.1612,4082.4500,71.7450,230.75
4533,5.86760821,1.0000,4097,4.0224,8.3265,4024.0250,214.4070,230.79
4534,5.86760821,1.0000,4097,4.6108,9.4125,4006.8500,249.4856,230.84
4535,5.86760821,1.0000,4097,5.6662,12.3798,3995.0750,284.4512,230.89
4536,5.86760821,1.0000,4097,4.3889,7.3864,4015.8500,195.9943,230.94
4537,5.86760821,1.0000,4097,6.2057,11.0303,3969.4250,287.6466,230.99
4538,5.86760821,1.0000,4097,5.9511,12.1764,3981.8750,287.1697,231.04
4539,5.86760821,1.0000,4097,3.9539,8.6225,4021.3250,227.6400,231.09
4540,5.86760821,1.0000,4097,5.5675,11.3992,3980.7500,289.3583,231.14
4541,5.86760821,1.0000,4097,4.5960,11.8013,4015.1000,282.3375,231.19
4542,5.86760821,1.0000,4097,7.5170,11.9485,3935.3000,308.8178,231.24
4543,5.86760821,1.0000,4097,5.7045,13.7983,3990.9500,307.7739,231.30
4544,5.86760821,1.0000,4097,8.2341,14.7112,3931.5500,346.7282,231.35
4545,5.86760821,1.0000,4097,6.8332,13.5605,3958.0250,340.9968,231.40
4546,5.86760821,1.0000,4097,3.7028,8.3966,4037.1500,205.3236,231.45
4547,5.86760821,1.0000,4097,5.3154,10.4395,3990.5750,266.8390,231.50
4548,5.86769859,1.0000,4097,6.7000,13.0399,3961.8500,325.6658,231.54
4549,5.86769859,1.0000,4097,2.9701,5.5811,4049.6000,144.0034,231.59
4550,5.86769859,1.0000,4097,3.2005,7.4571,4044.2000,185.3782,231.64
4551,5.86769859,1.0000,4097,6.3282,10.9908,3974.4500,284.6307,231.69
4552,5.86769859,1.0000,4097,7.3653,12.6023,3951.8750,306.3400,231.74
4553,5.86769859,1.0000,4097,2.4277,5.9192,4061.9000,155.8185,231.79
4554,5.86769859,1.0000,4097,5.2822,10.9635,4005.2000,257.1761,231.84
4555,5.86779342,1.0000,4097,7.4448,14.0320,3946.7000,329.5236,231.89
4556,5.86779342,1.0000,4097,10.4468,18.2773,3882.5000,411.2217,231.94
4557,5.86779342,1.0000,4097,3.5332,6.5874,4035.7250,176.0822,231.99
4558,5.86779342,1.0000,4097,4.8344,8.9272,3997.3250,237.8628,232.04
4559,5.86779342,1.0000,4097,7.0057,13.1011,3968.5250,326.3546,232.09
4560,5.86865697,1.0000,4097,3.4479,5.7552,4044.7250,143.4409,232.14
4561,5.86865697,1.0000,4097,4.6677,8.6600,4006.1000,227.2539,232.19
4562,5.86865697,1.0000,4097,6.3267,12.4873,3965.6000,308.9186,232.24
4563,5.86865697,1.0000,4097,4.6443,8.1700,4011.9500,214.4555,232.29
4564,5.86865697,1.0000,4097,5.0541,8.8310,3995.6750,232.9858,232.33
4565,5.86865697,1.0000,4097,6.9267,9.9116,3962.6750,260.8392,232.38
4566,5.86865697,1.0000,4097,1.4608,1.9582,4090.7750,38.8751,232.43
4567,5.86865697,1.0000,4097,7.2177,13.2208,3950.0000,321.4399,232.49
4568,5.86865697,1.0000,4097,4.8825,8.5940,4006.5500,223.4774,232.54
4569,5.86865697,1.0000,4097,8.7396,13.5149,3914.9000,338.6163,232.59
4570,5.86865697,1.0000,4097,5.0623,11.5122,3995.8250,283.2952,232.64
4571,5.86865697,1.0000,4097,4.0100,10.0343,4043.9000,226.9289,232.69
4572,5.86866226,1.0000,4097,4.0094,9.1993,4022.9750,229.8677,232.73
4573,5.86866226,1.0000,4097,3.3093,8.5120,4047.8000,214.8362,232.78
4574,5.86866226,1.0000,4097,9.6817,16.2194,3883.0250,371.2931,232.83
4575,5.86866226,1.0000,4097,5.0086,11.9123,4007.3000,285.9464,232.88
4576,5.86866226,1.0000,4097,7.1818,13.1680,3957.6500,321.5973,232.93
4577,5.86866226,1.0000,4097,4.2071,8.7747,4023.7250,216.9011,232.98
4578,5.86866226,1.0000,4097,8.0996,15.7955,3933.8000,375.8312,233.03
4579,5.86866226,1.0000,4097,6.7246,13.6015,3973.5500,330.1715,233.07
4580,5.86866226,1.0000,4097,3.0120,5.3443,4057.3250,134.8224,233.12
4581,5.86866226,1.0000,4097,9.9320,12.3294,3873.5000,322.2641,233.17
4582,5.86866226,1.0000,4097,6.7058,13.0293,3957.5000,318.2454,233.22
4583,5.86866226,1.0000,4097,2.4354,8.1599,4067.2250,185.9448,233.27
4584,5.86866226,1.0000,4097,2.1997,3.5300,4075.6250,77.1011,233.32
4585,5.86866226,1.0000,4097,8.5630,14.4967,3917.9000,344.1088,233.37
4586,5.86866226,1.0000,4097,2.7604,5.1217,4060.4000,129.5121,233.42
4587,5.86866226,1.0000,4097,2.9596,5.2754,4058.9750,134.5649,233.47
4588,5.86866226,1.0000,4097,6.1396,11.6743,3972.2000,294.7435,233.52
4589,5.86866226,1.0000,4097,5.7334,9.8229,3979.9250,260.0954,233.57
4590,5.86866226,1.0000,4097,3.9353,7.3901,4035.7250,188.6949,233.62
4591,5.86866226,1.0000,4097,3.7165,6.6067,4034.9000,186.2529,233.67
4592,5.86866226,1.0000,4097,5.6854,9.4219,3989.8250,251.0509,233.72
4593,5.86866226,1.0000,4097,9.0901,15.5394,3906.5000,363.8055,233.77
4594,5.86866226,1.0000,4097,2.9589,6.9298,4054.5500,175.8887,233.82
4595,5.86866226,1.0000,4097,3.9042,7.5452,4031.7500,194.4717,233.87
4596,5.86866226,1.0000,4097,6.1366,10.3998,3985.5500,268.0736,233.92
4597,5.86866226,1.0000,4097,3.9995,7.3966,4020.4250,194.7598,233.97
4598,5.86866226,1.0000,4097,5.9334,9.8385,3975.3500,269.2071,234.02
4599,5.86866226,1.0000,4097,4.7598,9.5913,4010.4500,245.1337,234.07
4600,5.86866226,1.0000,4097,6.7973,14.2059,3960.3500,350.7403,234.12
4601,5.86866226,1.0000,4097,6.0175,11.5010,3981.5750,284.3424,234.17
4602,5.86866226,1.0000,4097,4.5437,7.6596,4017.5000,197.1892,234.22
4603,5.86866226,1.0000,4097,5.5904,11.4155,3994.3250,279.9247,234.27
4604,5.86866226,1.0000,4097,3.4515,7.5164,4036.0250,197.9720,234.32
4605,5.86866226,1.0000,4097,5.5516,8.8883,3991.0250,231.9559,234.37
4606,5.86866226,1.0000,4097,7.9703,16.2979,3930.0500,376.1105,234.42
4607,5.86866226,1.0000,4097,8.3814,14.6566,3917.4500,358.5418,234.47
4608,5.86866226,1.0000,4097,3.8458,8.6635,4024.7750,226.2042,234.51
4609,5.86866226,1.0000,4097,4.8838,11.1003,4002.2750,278.7433,234.56
4610,5.86866226,1.0000,4097,6.6105,13.6955,3959.8250,336.2256,234.61
4611,5.86866226,1.0000,4097,2.4493,3.9022,4072.6250,86.3593,234.66
4612,5.86891612,1.0000,4097,4.4630,12.0786,4019.6000,278.4642,234.71
4613,5.86891612,1.0000,4097,6.0544,9.7434,3972.9500,257.1164,234.77
4614,5.86891612,1.0000,4097,5.9214,13.8948,3987.0500,317.7626,234.82
